,text,topic_label,sentiment,stockmarket
91225," @TohidAzizi @Jebelli_ir داداش سرافراز خودش عقلش نرسید نباید سنگر خالی میکرد...
لاریجانی و ضرغامی و عسگری هر غلطی دلشون خواست کردند و میگفتند چون ما حکم مستقیم رهبری رو داریم پس مصونیم... ولی داش پیمان تو دارودسته #سعید_جلیلی بوده سرش درد میکنه واسه دفاع از آرمان انقلاب ",other,-1,0
93036," شهروند لرستانی خطاب به وزیر کار

کمپین / یک شهروند لرستانی خطاب به حجت عبدالملکی وزیر تعاون، کار و رفاه اجتماعی که برای بازدید به شهرستان دورود رفته است، گفت: آقای وزیر بروید دم در تا مردم ببینند، به خدا اگر این روند طی شود، انقلاب بی انقلاب! 

🆔@kampainhr https://t.co/QIanHjxJma ",other,-1,0
58985," وقتی داماد محسن رضایی با وجود سابقه بانکی بعنوان مدیرعامل بانک صادرات انتخاب شد آقا محسن توصیه میکند که نپذیرد
اما آقای زاکانی که در مناظرات در حضور ۸۵ میلیون ایرانی قول داده بود فامیل بازی نمیکند برای دامادش حکم مشاور و بازرس ویژه صادر میکند. 
به عمل کار برآید به سخنرانی نیست. ",other,1,0
58890, @mahoor116 محسن رضایی ، قالیباف ، وحیدی ، قاسم کتلت و ........ باقی کفتاران سردار از جان و خون این عزیزان سواستفاده کردند . ,other,-1,0
78382," امروز سامانه آزمایشی حراج اموال تملیکی رونمایی شد.
این سامانه با تاکید و پیگیری ویژه #وزیر_اقتصاد و اهتمام ویژه #دکتر_اجتهادی از ۱۱ دی",other,0,0
101104," آقای ضرغامی، (وزیرِ میراثِ فرهنگی!!!!!!!) @Zarghami_ez

 ببینید برادر! شما گویا اساسا چیزی بلد نیستید! اینجا حوضه نه باغچه!!!! داخلِ حوض از ازل آب بوده نه خاک و گل و گیاه!!!! https://t.co/mM2SC6jZOl ",other,-1,0
23833," @farhad_nazarian شما که صداتون میرسه،بهش بگید ببینید واقعا چه دلیلی داره بعضی از انتصابات؟
مثل اون استانداری که خیلی راحت بخشدارشو شست و پهن کرد رو طناب...بازم استاندار شد!!! ",other,-1,0
27091, RT @Rahil_81: برگشت طرح صیانت توسط قالیباف یعنی بر خلاف تخریبها، دغدغه کسب و کارهای اینترنتی برای دولت و مجلس وجود دارد برگشت طرح صیانت توسط قالیباف یعنی بر خلاف تخریبها، دغدغه کسب و کارهای اینترنتی برای دولت و مجلس وجود دارد,internet,1,0
50998," @HanieNasiri من و رئیس جمهورهای ایران
دکتر بنی صدر و امام خامنه ای و هاشمی رفسنجانی و دکتر محمد خاتمی و دکتر روحانی توسط شاهزاده رضا پهلوی از اسفند 1376 من را می شناسند
دکتر احمدی نژاد . خبر ندارم
آیت الله ابراهیم رئیسی از بهار 1353 تا بهار 1356 بارها به من گفت : شما بهترین دوست من هستید
... ",other,0,0
51450, ۲/۵ به گزارش آواتودی، با قطعی شدن تصمیم دولت ابراهیم رئیسی مبنی بر حذف ارز ۴۲۰۰ تومانی و وارد فاز اجرایی شدن آن از هفته آینده، نهادهای امنیتی پیش,other,0,0
81414," RT @Behtash_mh: وقتی بودجه بسیج یک دهم بودجه کل وزارت علوم باشه باید فاتحه مملکت رو خوند.
فقط #استیضاح_خاندوزی نباید درخواست بشه، کل تیم اق… وقتی بودجه بسیج یک دهم بودجه کل وزارت علوم باشه باید فاتحه مملکت رو خوند.
فقط #استیضاح_خاندوزی نباید درخواست بشه، کل تیم اقتصادی باید جواب بدن که تصمیماتشون آینده کشور رو لگدمال میکنه",other,-1,0
92865," وزیر نفت و سعید محمد عضو هیات امنای بنیاد سینمایی فارابی شدند! 

وزیر فرهنگ و ارشاد اسلامی به پیشنهاد محمد خزاعی رئیس سازمان امور سینمایی اعضای هیات امنای بنیاد سینمایی فارابی را به مدت دو سال منصوب کرد.

مسعود میرکاظمی معاون رییس جمهور و رییس سازمان برنامه و بودجه، جواد اوجی/۱ ",other,0,0
3524, RT @Didarnews1: هنوز فضای #مذاکرات_وین در هاله,gcpoa,0,0
81386, RT @Adryan923: @ali09673652 لعنت خدا و آه و نفرین سهامداران خرد تو و هفت نسلت را خُرد خواهد کرد، لعنت بر تو لعنت بر تو خاندوزی... از کرامت… @ali09673652 لعنت خدا و آه و نفرین سهامداران خرد تو و هفت نسلت را خُرد خواهد کرد، لعنت بر تو لعنت بر تو خاندوزی... از کرامت امام صادق و دانشگاهی که پخمه هایش را دورت جمع کردی  خجالت بکش #مردَک_نامرد,other,-1,1
29208, کل هم و غمشونو گذاشتن رو این طرح صیانت و ری,internet,0,0
48282," محسن رضایی:
*از ابتدای دی ۱۴۰۰ رقم یارانه ها دو برابر می",other,0,0
10609," عراقچی هم در وین است.
#مذاکرات_وین ",other,0,0
37958,به نهادهای امنیتی که وظیفه مقابله با جریان #نفوذ را دارند پیشنهاد می,internet,0,0
39699, @muhmdbabaei تازه طرح صیانت و اینترنت ملی در راهه 😂 ,internet,0,0
26334," @s_a_moradi @Abualibina بابا تو واقعا نفهمی!! مصاحبه خبری رو مقایسه میکنی با متن مکتوب؟!!!!!!!!!!!!!!!!!!!!!!!!!
بیسواد تازه میخواد برای ما طرح صیانت هم بنویسه. برو کاسه و کوزه تو جمع کن. گند زدی به اعصابمون. ",internet,-1,0
30984, #طرح_صیانت_از_حقوق_عامه_در_مقابل_حیوانات https://t.co/bzt9jVRXrB ,other,0,0
56168, @Khanalizadeh_IR اون وظیفه شغلی و تحصیلی ما در جایگاهی هستش که قرار داریم اما جنابعالی سمت رسمی کشوری ندارید و بهتره تشخیص این امر رو به وزیری بسپارید که با توسط رئیس جمهور ومجلسی که خود شما هم بهشون رای دادین انتخاب شده و در این جایگاه قرار گرفته . قطعاً دکتر امیرعبدالهیان تشخیص بهتری دارند . ,gcpoa,1,0
35319," RT @aliyari_nader: @a_alirezabeigi این سیلی زدن عملی زشت بود ولی باعث شادی مردم شد و در واقع این سیلی تنها به صورت #عابدین_خرم نخورد، تمام… @a_alirezabeigi این سیلی زدن عملی زشت بود ولی باعث شادی مردم شد و در واقع این سیلی تنها به صورت #عابدین_خرم نخورد، تمام مسئولین نظام با خوشحالی مردم باید این سیلی را با تمام وجود حس کرده و فهمیده باشند.
از خرد تا کلان، حتی شما! فقط به همکاران دگم طرح صیانت بفرمایید؛ مشت از سیلی دردناک",internet,0,0
23593," RT @sajjadhosseinz4: مجلس فعلی هر چه می خواست بر دولت روحانی نظارت کند به در بسته می خورد لکن طوری نشود که شورای ششم هم به اسم عدم دخالت در… مجلس فعلی هر چه می خواست بر دولت روحانی نظارت کند به در بسته می خورد لکن طوری نشود که شورای ششم هم به اسم عدم دخالت در انتصابات همیشه با در بسته مواجه باشد!
انتصابات جز تصمیمات اساسی است که باید نظارت شود!",other,0,0
1421," #برجام #گرانی #اختلاص #مذاکرات_وین #فوری #رييسي #دلار 
از پایتخت ایران به تمام دنیا درود میفرستم بدونیداینجا همه فقط دنبال کلاه گذاشتن سر همدیگن تا یجوری خرجیشون درآد مسولین بکلی بیغیرتم فقط فکرشکم و زیرشکمشونن و اصلا خیال و توان حل مشکلات اقتصادی جامعه روندارن،خدایا دیگه بریدیم ",other,-1,1
21668, RT @avatoday_news: انتصاب سه برادر همسر وزیر در #وزارت_کشاورزی/ اعتراض کارکنان به انتصابات غیرتخصصی  ۱/۵ #نه_به_جمهورى_اسلامى https://t.co/… انتصاب سه برادر همسر وزیر در #وزارت_کشاورزی/ اعتراض کارکنان به انتصابات غیرتخصصی  ۱/۵ #نه_به_جمهورى_اسلامى https://t.co/diQ3HdghyQ,other,-1,0
60515," RT @seemorgh_anka: 🔴دامغان 
 فیلم دیگری از فرار  وزیربهداشت رئیسی  از مردم‼️‼️
#بهرام_عین اللهی وزیر بهداشت رئیسی  و درمان  دامغان در خصوص… 🔴دامغان 
 فیلم دیگری از فرار  وزیربهداشت رئیسی  از مردم‼️‼️
#بهرام_عین اللهی وزیر بهداشت رئیسی  و درمان  دامغان در خصوص وضعیت بهداشت و درمان این شهر

وضعیت بیماری کرونا در شهر #دامغان با رنگ قرمز‼️ تیره بحرانی ترین شهر استان سمنان است.
پنجشنبه  ۱۳آبان  ۱۴۰۰ https://t.co/0yyExJpeVC",corona,-1,0
96029," بسم الله الرحمن الرحیم
با سلام خدمت وزیر اقتصاد جناب آقای خاندوزی
وسایر مسئولین 
اعتبارات سازمان جهاد کشاورزی خراسان جنوبی خالی است و هم اکنون طرح های اشتغال زایی ودرآمد زایی روی هم مانده بدون تسهیلات و کمک مالی به افراد
درحالی که برخی دیگر از شهرها تسهیلات زیادی دریافت کرده اند ",economics internet,0,0
32591," طرح صیانت از حقوق مردم در مقابل حیوانات خانگی در مجلس است و رای گیری آغاز میشود ... 

... این پایان همه چیز نیست . 

حتما در آینده نزدیک در اطاق خوابها و حمامها هم دوربین باید نصب بشه ... ",internet,-1,0
